message_id,claim_id,message_timestamp,sender_type,sentiment_score,response_latency_minutes,escalation_flag
MSG036201,CLM200362,2024-02-11 17:02:00,attorney,-0.244,144.0,0
MSG036202,CLM200362,2024-01-29 06:06:00,adjuster,-0.292,137.4,0
MSG036300,CLM200363,2024-03-17 00:01:00,adjuster,-0.059,168.3,0
MSG036301,CLM200363,2024-03-02 11:42:00,attorney,0.257,66.5,0
MSG036302,CLM200363,2024-03-03 10:00:00,claimant,0.235,87.5,0
MSG036400,CLM200364,2024-09-02 07:44:00,claimant,0.143,8.9,0
MSG036500,CLM200365,2024-04-26 21:26:00,adjuster,-0.263,146.1,0
MSG036501,CLM200365,2024-04-06 13:57:00,insured,0.26,194.2,0
MSG036600,CLM200366,2024-02-16 15:01:00,attorney,-0.124,26.1,0
MSG036700,CLM200367,2024-03-24 21:05:00,insured,-0.361,43.8,1
MSG036701,CLM200367,2024-04-12 00:00:00,adjuster,0.001,119.2,0
MSG036702,CLM200367,2024-03-17 16:07:00,adjuster,-0.423,335.0,1
MSG036703,CLM200367,2024-04-14 02:44:00,adjuster,-0.157,184.3,0
MSG036704,CLM200367,2024-04-07 00:19:00,claimant,-0.103,123.4,0
MSG036705,CLM200367,2024-04-04 15:02:00,insured,0.166,125.6,0
MSG036706,CLM200367,2024-04-13 00:16:00,adjuster,-0.205,112.0,0
MSG036707,CLM200367,2024-03-30 23:21:00,claimant,-0.258,168.1,1
MSG036800,CLM200368,2024-10-18 09:47:00,adjuster,-0.045,81.2,0
MSG036900,CLM200369,2024-09-12 15:07:00,attorney,-0.004,59.3,0
MSG036901,CLM200369,2024-08-16 03:57:00,claimant,-0.301,20.8,0
MSG036902,CLM200369,2024-08-17 00:43:00,adjuster,0.344,81.9,0
MSG036903,CLM200369,2024-08-26 23:52:00,insured,-0.07,27.9,0
MSG036904,CLM200369,2024-08-14 17:30:00,insured,-0.274,136.9,0
MSG036905,CLM200369,2024-08-10 00:55:00,adjuster,-0.158,118.2,0
MSG037000,CLM200370,2024-06-09 18:34:00,adjuster,0.336,31.6,0
MSG037001,CLM200370,2024-06-15 08:12:00,adjuster,-0.495,43.0,0
MSG037002,CLM200370,2024-05-28 00:58:00,attorney,-0.109,16.0,0
MSG037003,CLM200370,2024-06-22 23:53:00,insured,0.1,26.1,0
MSG037004,CLM200370,2024-06-10 23:29:00,insured,0.362,130.9,0
MSG037100,CLM200371,2025-01-14 12:30:00,attorney,-0.075,219.5,1
MSG037101,CLM200371,2025-01-21 00:21:00,claimant,-0.252,130.6,0
MSG037102,CLM200371,2025-01-21 05:08:00,adjuster,-0.884,194.1,0
MSG037103,CLM200371,2025-01-27 00:06:00,claimant,0.12,103.8,0
MSG037104,CLM200371,2025-01-10 23:10:00,insured,-0.47,138.5,0
MSG037200,CLM200372,2024-06-06 03:05:00,adjuster,0.058,117.8,0
MSG037300,CLM200373,2024-12-01 12:33:00,claimant,-0.307,342.3,0
MSG037400,CLM200374,2024-06-03 03:23:00,adjuster,-0.496,24.4,0
MSG037401,CLM200374,2024-06-09 13:01:00,insured,-0.087,38.2,0
MSG037402,CLM200374,2024-05-13 22:55:00,claimant,-0.224,10.4,0
MSG037500,CLM200375,2024-01-22 15:06:00,insured,-0.551,60.3,0
MSG037600,CLM200376,2024-03-21 11:19:00,adjuster,0.732,66.3,0
MSG037700,CLM200377,2024-05-24 08:03:00,adjuster,0.641,102.9,0
MSG037701,CLM200377,2024-04-18 07:26:00,adjuster,0.138,85.2,0
MSG037702,CLM200377,2024-04-16 16:21:00,claimant,0.186,96.1,1
MSG037800,CLM200378,2024-03-21 06:21:00,insured,0.041,72.6,0
MSG037801,CLM200378,2024-04-03 20:47:00,adjuster,-0.117,111.3,0
MSG037802,CLM200378,2024-04-22 08:11:00,adjuster,0.066,23.3,0
MSG037900,CLM200379,2024-03-06 13:34:00,insured,0.006,125.9,0
MSG037901,CLM200379,2024-03-18 13:54:00,attorney,0.388,42.3,0
MSG037902,CLM200379,2024-03-07 21:18:00,adjuster,-0.344,24.4,0
MSG037903,CLM200379,2024-03-16 04:25:00,claimant,-0.2,20.1,0
MSG037904,CLM200379,2024-03-04 21:57:00,adjuster,-0.201,183.1,1
MSG037905,CLM200379,2024-03-14 02:53:00,adjuster,0.593,161.7,0
MSG037906,CLM200379,2024-03-03 06:39:00,claimant,-0.638,77.0,0
MSG038000,CLM200380,2024-06-11 21:43:00,adjuster,-0.064,85.3,1
MSG038001,CLM200380,2024-06-13 13:09:00,claimant,-0.242,54.2,0
MSG038002,CLM200380,2024-06-17 19:50:00,adjuster,0.05,49.3,0
MSG038003,CLM200380,2024-06-28 00:16:00,attorney,0.226,73.0,1
MSG038100,CLM200381,2025-01-10 13:05:00,adjuster,-0.145,65.2,0
MSG038101,CLM200381,2025-01-29 04:53:00,claimant,0.107,90.5,0
MSG038200,CLM200382,2024-03-24 14:27:00,adjuster,-0.059,70.7,0
MSG038201,CLM200382,2024-03-20 18:41:00,claimant,0.132,79.0,0
MSG038202,CLM200382,2024-04-13 04:02:00,insured,0.066,229.8,0
MSG038300,CLM200383,2024-04-29 06:17:00,insured,-0.054,52.4,0
MSG038400,CLM200384,2025-01-26 19:48:00,adjuster,0.284,36.3,0
MSG038500,CLM200385,2024-04-08 09:31:00,claimant,0.214,9.6,0
MSG038600,CLM200386,2024-12-14 03:34:00,attorney,0.239,60.4,0
MSG038700,CLM200387,2024-09-26 08:42:00,adjuster,-0.023,138.1,0
MSG038800,CLM200388,2024-12-12 05:37:00,claimant,0.24,52.2,0
MSG038900,CLM200389,2024-08-09 13:09:00,adjuster,-0.072,61.5,1
MSG039000,CLM200390,2024-09-11 19:02:00,adjuster,-0.204,11.7,0
MSG039001,CLM200390,2024-08-06 09:44:00,adjuster,0.146,61.4,0
MSG039002,CLM200390,2024-08-30 12:13:00,claimant,-0.336,67.8,0
MSG039003,CLM200390,2024-08-12 08:31:00,adjuster,0.777,82.0,0
MSG039100,CLM200391,2024-03-30 04:39:00,claimant,0.105,119.6,0
MSG039101,CLM200391,2024-04-24 04:39:00,adjuster,-0.075,265.1,0
MSG039102,CLM200391,2024-04-30 00:54:00,adjuster,-0.064,70.5,0
MSG039103,CLM200391,2024-03-28 03:07:00,adjuster,-0.245,113.9,0
MSG039200,CLM200392,2024-08-28 19:24:00,claimant,0.38,77.7,0
MSG039300,CLM200393,2024-09-28 08:05:00,claimant,-0.103,15.7,0
MSG039301,CLM200393,2024-09-06 19:26:00,insured,0.165,30.3,0
MSG039302,CLM200393,2024-09-20 20:16:00,claimant,-0.052,210.4,0
MSG039400,CLM200394,2025-01-17 18:31:00,insured,-0.05,158.8,0
MSG039500,CLM200395,2024-03-09 00:49:00,insured,0.386,115.2,0
MSG039501,CLM200395,2024-03-10 15:00:00,adjuster,0.211,30.9,0
MSG039502,CLM200395,2024-03-07 16:00:00,attorney,-0.192,75.9,0
MSG039600,CLM200396,2024-03-24 06:00:00,claimant,-0.163,186.1,0
MSG039601,CLM200396,2024-03-23 07:57:00,adjuster,-0.122,46.1,0
MSG039602,CLM200396,2024-04-02 13:44:00,claimant,-0.533,62.6,0
MSG039603,CLM200396,2024-03-24 09:35:00,claimant,0.189,64.0,0
MSG039700,CLM200397,2024-02-04 02:14:00,claimant,0.005,32.2,0
MSG039800,CLM200398,2024-11-16 22:44:00,insured,-0.099,42.5,0
MSG039801,CLM200398,2024-11-20 09:18:00,claimant,-0.41,134.5,0
MSG039802,CLM200398,2024-10-25 05:20:00,adjuster,0.206,106.2,0
MSG039803,CLM200398,2024-11-05 01:48:00,claimant,0.437,139.6,0
MSG039900,CLM200399,2024-02-19 04:36:00,insured,-0.334,19.9,0
MSG039901,CLM200399,2024-02-22 16:10:00,insured,-0.124,68.0,0
MSG039902,CLM200399,2024-02-24 08:51:00,claimant,0.19,47.0,1
MSG039903,CLM200399,2024-03-06 19:57:00,claimant,-0.629,98.0,1
MSG039904,CLM200399,2024-02-07 06:11:00,claimant,-0.293,133.2,0
MSG039905,CLM200399,2024-02-11 03:06:00,claimant,-0.122,343.2,1
MSG039906,CLM200399,2024-02-10 23:21:00,insured,-0.051,133.8,1
MSG039907,CLM200399,2024-01-31 02:55:00,claimant,-0.067,46.9,1
MSG039908,CLM200399,2024-02-02 19:34:00,insured,-0.378,123.6,0
MSG039909,CLM200399,2024-02-09 10:44:00,insured,-0.051,302.4,0
MSG039910,CLM200399,2024-02-28 14:55:00,claimant,-0.429,132.3,0
MSG039911,CLM200399,2024-01-31 01:33:00,attorney,-0.619,129.3,0
MSG040000,CLM200400,2024-12-27 07:00:00,insured,-0.159,85.4,0
MSG040100,CLM200401,2024-06-11 22:06:00,claimant,0.189,141.1,1
MSG040101,CLM200401,2024-06-10 20:37:00,insured,0.111,151.8,0
MSG040200,CLM200402,2024-05-01 16:05:00,claimant,0.331,121.9,0
MSG040201,CLM200402,2024-04-22 09:49:00,insured,-0.437,83.0,1
MSG040202,CLM200402,2024-05-07 02:58:00,adjuster,0.158,122.2,0
MSG040203,CLM200402,2024-05-05 21:52:00,adjuster,-0.617,59.3,0
MSG040204,CLM200402,2024-05-18 02:42:00,adjuster,-0.217,78.4,0
MSG040205,CLM200402,2024-05-19 04:10:00,adjuster,0.085,94.9,0
MSG040300,CLM200403,2025-01-11 18:20:00,insured,-0.478,14.3,1
MSG040400,CLM200404,2024-10-19 15:53:00,claimant,-0.046,36.5,0
MSG040401,CLM200404,2024-10-25 16:23:00,claimant,-0.114,94.4,0
MSG040500,CLM200405,2024-08-23 08:26:00,claimant,-0.4,44.4,1
MSG040501,CLM200405,2024-07-31 04:44:00,claimant,0.058,121.9,0
MSG040502,CLM200405,2024-08-06 17:49:00,claimant,-0.076,135.0,0
MSG040503,CLM200405,2024-08-08 04:50:00,adjuster,-0.324,48.5,0
MSG040504,CLM200405,2024-08-08 11:43:00,adjuster,-0.423,229.3,0
MSG040505,CLM200405,2024-08-09 05:21:00,adjuster,-0.659,45.3,0
MSG040506,CLM200405,2024-08-17 08:59:00,adjuster,-0.184,90.3,0
MSG040507,CLM200405,2024-08-20 06:26:00,adjuster,-0.263,168.9,0
MSG040600,CLM200406,2024-12-09 22:14:00,adjuster,-0.16,62.7,0
MSG040700,CLM200407,2024-10-06 22:38:00,insured,-0.055,88.3,0
MSG040701,CLM200407,2024-10-19 05:45:00,adjuster,-0.167,21.9,0
MSG040800,CLM200408,2024-09-24 09:45:00,claimant,0.836,67.3,0
MSG040801,CLM200408,2024-09-13 19:00:00,adjuster,-0.261,77.2,0
MSG040802,CLM200408,2024-09-28 23:26:00,insured,0.099,83.1,0
MSG040900,CLM200409,2024-05-07 05:15:00,claimant,0.204,77.7,0
MSG041000,CLM200410,2025-01-18 06:18:00,claimant,0.107,25.8,1
MSG041001,CLM200410,2025-01-14 04:53:00,attorney,-0.277,32.5,0
MSG041002,CLM200410,2025-01-19 10:30:00,claimant,0.039,25.9,0
MSG041100,CLM200411,2024-10-08 23:08:00,claimant,-0.329,54.5,1
MSG041101,CLM200411,2024-10-03 09:25:00,insured,-0.072,33.7,0
MSG041200,CLM200412,2025-01-14 22:39:00,adjuster,-0.359,52.5,0
MSG041300,CLM200413,2025-01-06 05:59:00,adjuster,0.256,83.6,0
MSG041400,CLM200414,2024-07-28 23:31:00,claimant,0.185,16.6,0
MSG041500,CLM200415,2024-05-22 10:33:00,adjuster,0.145,98.8,0
MSG041501,CLM200415,2024-05-23 06:38:00,claimant,-0.374,178.2,0
MSG041600,CLM200416,2024-12-25 02:54:00,insured,-0.91,40.8,1
MSG041601,CLM200416,2025-01-15 13:38:00,attorney,-0.393,24.7,1
MSG041602,CLM200416,2025-01-16 08:30:00,adjuster,0.01,17.0,0
MSG041700,CLM200417,2025-02-02 02:58:00,adjuster,-0.331,49.2,0
MSG041800,CLM200418,2024-02-28 08:16:00,insured,0.077,80.6,0
MSG041801,CLM200418,2024-03-26 11:46:00,attorney,-0.297,27.4,0
MSG041802,CLM200418,2024-03-17 10:44:00,adjuster,-0.257,68.7,0
MSG041803,CLM200418,2024-02-26 09:31:00,adjuster,0.305,224.2,0
MSG041804,CLM200418,2024-03-19 23:01:00,claimant,-0.123,86.9,0
MSG041805,CLM200418,2024-02-25 14:06:00,insured,0.307,109.2,0
MSG041806,CLM200418,2024-02-24 14:36:00,adjuster,-0.162,170.7,0
MSG041900,CLM200419,2024-08-24 05:54:00,claimant,-0.275,35.4,0
MSG041901,CLM200419,2024-09-03 03:19:00,insured,-0.024,42.5,0
MSG041902,CLM200419,2024-09-30 10:51:00,claimant,-0.032,68.9,1
MSG042000,CLM200420,2024-09-12 22:20:00,adjuster,0.211,97.1,0
MSG042001,CLM200420,2024-09-02 06:45:00,adjuster,0.046,43.9,0
MSG042100,CLM200421,2024-10-20 00:10:00,adjuster,0.015,17.6,0
MSG042200,CLM200422,2025-01-31 20:57:00,insured,0.125,221.5,0
MSG042300,CLM200423,2024-04-06 06:07:00,adjuster,-0.581,74.1,1
MSG042301,CLM200423,2024-05-14 01:50:00,adjuster,-0.28,110.1,0
MSG042302,CLM200423,2024-04-17 12:23:00,attorney,-0.117,19.1,0
MSG042303,CLM200423,2024-04-10 16:26:00,insured,0.17,48.3,0
MSG042304,CLM200423,2024-04-10 00:26:00,adjuster,-0.457,136.9,1
MSG042400,CLM200424,2025-01-30 10:55:00,claimant,0.266,81.5,0
MSG042401,CLM200424,2024-12-28 15:09:00,attorney,0.147,105.5,0
MSG042402,CLM200424,2025-01-25 09:44:00,adjuster,-0.332,178.8,0
MSG042403,CLM200424,2025-01-21 05:19:00,attorney,-0.65,53.6,0
MSG042404,CLM200424,2024-12-25 05:51:00,claimant,-0.715,116.3,0
MSG042405,CLM200424,2025-01-12 21:17:00,claimant,0.039,187.5,1
MSG042406,CLM200424,2024-12-27 11:46:00,claimant,-0.469,37.8,0
MSG042407,CLM200424,2025-01-20 02:31:00,adjuster,0.135,164.1,0
MSG042408,CLM200424,2024-12-28 14:24:00,adjuster,-0.333,91.9,1
MSG042500,CLM200425,2024-09-11 17:38:00,attorney,0.14,72.0,0
MSG042600,CLM200426,2024-02-11 17:36:00,claimant,-0.277,260.0,0
MSG042601,CLM200426,2024-02-13 10:39:00,attorney,0.393,138.3,0
MSG042602,CLM200426,2024-03-08 18:23:00,adjuster,-0.226,363.1,1
MSG042700,CLM200427,2024-08-08 20:34:00,adjuster,-0.42,28.9,0
MSG042800,CLM200428,2024-03-21 17:31:00,insured,-0.528,6.8,0
MSG042801,CLM200428,2024-04-06 09:13:00,attorney,-0.15,100.1,0
MSG042802,CLM200428,2024-03-01 12:10:00,adjuster,-0.646,379.3,0
MSG042803,CLM200428,2024-03-09 16:15:00,attorney,-0.667,205.4,0
MSG042804,CLM200428,2024-03-14 20:55:00,attorney,-0.564,117.1,0
MSG042805,CLM200428,2024-03-02 00:50:00,claimant,-0.483,62.2,0
MSG042806,CLM200428,2024-03-20 23:13:00,adjuster,-0.031,128.1,0
MSG042807,CLM200428,2024-03-06 10:13:00,insured,-0.816,107.4,1
MSG042808,CLM200428,2024-03-12 01:53:00,attorney,-0.724,106.5,0
MSG042900,CLM200429,2025-01-19 01:40:00,adjuster,-0.151,56.1,0
MSG042901,CLM200429,2024-12-18 02:00:00,insured,0.017,37.1,0
MSG042902,CLM200429,2025-01-07 22:55:00,adjuster,-0.465,18.8,0
MSG042903,CLM200429,2025-01-18 21:00:00,claimant,-0.391,81.3,0
MSG043000,CLM200430,2024-10-24 23:29:00,claimant,0.42,147.7,0
MSG043001,CLM200430,2024-10-12 11:07:00,claimant,-0.365,28.9,0
MSG043002,CLM200430,2024-10-06 00:51:00,adjuster,0.016,88.4,0
MSG043100,CLM200431,2024-12-25 17:32:00,claimant,-0.055,153.8,0
MSG043101,CLM200431,2024-11-29 20:39:00,claimant,0.053,151.0,0
MSG043200,CLM200432,2024-08-29 17:03:00,adjuster,-0.563,117.9,0
MSG043201,CLM200432,2024-08-10 14:19:00,adjuster,-0.147,235.1,0
MSG043202,CLM200432,2024-08-21 07:58:00,claimant,-0.17,109.0,1
MSG043203,CLM200432,2024-08-24 03:34:00,insured,-0.805,74.8,0
MSG043204,CLM200432,2024-08-17 06:41:00,adjuster,-0.258,36.9,0
MSG043205,CLM200432,2024-09-05 15:31:00,claimant,-0.527,46.6,0
MSG043206,CLM200432,2024-09-10 04:55:00,adjuster,-0.036,158.4,0
MSG043207,CLM200432,2024-08-13 09:11:00,claimant,-0.021,99.2,0
MSG043300,CLM200433,2024-06-09 05:37:00,adjuster,-0.294,61.5,0
MSG043301,CLM200433,2024-06-03 20:40:00,adjuster,0.374,86.3,0
MSG043400,CLM200434,2024-07-08 21:34:00,claimant,0.126,202.4,1
MSG043401,CLM200434,2024-07-09 08:33:00,adjuster,-0.542,18.6,0
MSG043402,CLM200434,2024-06-10 01:57:00,adjuster,0.247,192.2,0
MSG043403,CLM200434,2024-06-26 11:12:00,adjuster,-0.17,107.4,0
MSG043500,CLM200435,2025-01-09 03:17:00,,-0.431,92.3,0
MSG043501,CLM200435,2025-01-06 01:39:00,adjuster,-0.269,42.7,0
MSG043502,CLM200435,2024-12-15 00:40:00,adjuster,0.223,22.0,0
MSG043600,CLM200436,2024-03-06 12:29:00,insured,0.138,150.8,1
MSG043601,CLM200436,2024-03-03 15:16:00,claimant,-0.366,38.7,0
MSG043700,CLM200437,2024-12-23 02:13:00,insured,-0.045,254.4,0
MSG043701,CLM200437,2024-12-28 06:30:00,adjuster,0.195,107.7,0
MSG043702,CLM200437,2024-12-22 03:14:00,attorney,0.164,56.8,0
MSG043703,CLM200437,2024-11-21 09:47:00,adjuster,-0.537,64.5,0
MSG043704,CLM200437,2024-11-30 08:23:00,claimant,0.184,42.8,0
MSG043705,CLM200437,2024-12-04 05:19:00,insured,-0.25,114.5,0
MSG043706,CLM200437,2024-11-20 15:09:00,insured,-0.151,173.9,0
MSG043800,CLM200438,2024-06-29 15:10:00,adjuster,-0.3,89.1,0
MSG043900,CLM200439,2024-09-02 14:24:00,adjuster,-0.647,71.5,0
MSG043901,CLM200439,2024-08-04 00:50:00,attorney,-0.42,219.0,1
MSG043902,CLM200439,2024-08-25 20:09:00,insured,-0.46,183.3,0
MSG043903,CLM200439,2024-09-07 19:15:00,adjuster,-0.552,296.6,0
MSG043904,CLM200439,2024-09-08 11:06:00,claimant,-0.207,212.0,1
MSG043905,CLM200439,2024-08-20 15:03:00,attorney,-0.37,289.4,0
MSG043906,CLM200439,2024-08-11 15:06:00,insured,-0.777,185.9,0
MSG043907,CLM200439,2024-09-11 07:02:00,,-0.607,119.9,1
MSG043908,CLM200439,2024-09-02 00:44:00,claimant,-1.0,86.7,1
MSG044000,CLM200440,2024-10-03 19:37:00,adjuster,0.287,62.3,0
MSG044100,CLM200441,2024-03-04 18:00:00,adjuster,-0.677,104.7,1
MSG044101,CLM200441,2024-02-07 17:09:00,claimant,0.112,25.1,0
MSG044102,CLM200441,2024-02-15 21:10:00,claimant,-0.357,178.7,1
MSG044103,CLM200441,2024-03-07 08:18:00,claimant,0.076,84.2,0
MSG044104,CLM200441,2024-02-03 03:43:00,claimant,-0.468,45.9,0
MSG044200,CLM200442,2024-03-22 18:06:00,adjuster,-0.1,42.1,1
MSG044201,CLM200442,2024-03-25 18:21:00,attorney,0.037,118.4,1
MSG044202,CLM200442,2024-02-28 14:09:00,adjuster,-0.581,28.4,0
MSG044300,CLM200443,2024-03-29 03:35:00,claimant,0.17,6.7,1
MSG044301,CLM200443,2024-03-11 05:46:00,adjuster,-0.373,59.9,0
MSG044400,CLM200444,2024-10-18 08:06:00,insured,0.23,93.6,0
MSG044401,CLM200444,2024-11-10 10:15:00,insured,-0.134,75.5,0
MSG044402,CLM200444,2024-10-17 17:05:00,insured,-0.313,207.4,0
MSG044403,CLM200444,2024-10-12 00:45:00,claimant,-0.313,223.5,0
MSG044404,CLM200444,2024-10-23 16:50:00,attorney,0.27,141.9,0
MSG044500,CLM200445,2024-02-17 14:44:00,insured,-0.263,23.7,0
MSG044501,CLM200445,2024-03-01 03:17:00,adjuster,-0.373,53.7,0
MSG044502,CLM200445,2024-03-02 09:37:00,attorney,-0.426,133.2,1
MSG044503,CLM200445,2024-02-28 06:20:00,claimant,0.029,79.2,0
MSG044504,CLM200445,2024-03-01 13:54:00,claimant,-0.179,200.4,0
MSG044505,CLM200445,2024-02-09 09:30:00,insured,-0.364,177.8,1
MSG044506,CLM200445,2024-02-20 23:40:00,insured,-0.048,208.4,0
MSG044507,CLM200445,2024-03-06 13:44:00,adjuster,0.087,334.5,0
MSG044508,CLM200445,2024-02-12 23:47:00,claimant,0.177,674.2,0
MSG044509,CLM200445,2024-03-06 03:26:00,adjuster,-0.613,361.4,0
MSG044510,CLM200445,2024-03-06 16:48:00,claimant,-0.255,68.8,0
MSG044511,CLM200445,2024-02-27 20:15:00,claimant,-0.599,242.7,0
MSG044600,CLM200446,2024-08-17 22:58:00,insured,0.24,51.1,0
MSG044601,CLM200446,2024-08-19 10:36:00,adjuster,-0.282,108.7,0
MSG044602,CLM200446,2024-09-03 01:05:00,adjuster,0.065,15.4,0
MSG044700,CLM200447,2024-03-07 21:57:00,claimant,0.089,26.0,0
MSG044800,CLM200448,2024-10-21 20:53:00,adjuster,0.055,16.1,0
MSG044801,CLM200448,2024-11-01 12:53:00,attorney,0.131,83.3,0
MSG044802,CLM200448,2024-10-24 21:23:00,adjuster,0.468,81.8,0
MSG044803,CLM200448,2024-10-07 09:19:00,adjuster,0.159,39.9,0
MSG044900,CLM200449,2025-01-08 20:07:00,claimant,-0.181,283.1,0
MSG044901,CLM200449,2025-01-08 08:28:00,claimant,-0.078,45.1,0
MSG045000,CLM200450,2024-07-05 15:54:00,adjuster,0.21,61.0,0
MSG045100,CLM200451,2024-04-11 14:08:00,claimant,-0.069,67.5,0
MSG045200,CLM200452,2024-06-13 02:15:00,adjuster,0.2,112.1,0
MSG045201,CLM200452,2024-06-16 05:01:00,claimant,-0.326,103.2,0
MSG045202,CLM200452,2024-06-30 12:33:00,insured,0.641,134.3,0
MSG045300,CLM200453,2024-10-11 18:29:00,adjuster,-0.394,460.8,1
MSG045301,CLM200453,2024-10-01 07:50:00,adjuster,-0.444,283.1,0
MSG045302,CLM200453,2024-09-27 21:42:00,adjuster,-0.659,139.7,0
MSG045303,CLM200453,2024-10-15 05:34:00,adjuster,0.315,145.2,1
MSG045304,CLM200453,2024-10-11 06:29:00,claimant,-0.395,85.3,0
MSG045305,CLM200453,2024-09-22 14:41:00,claimant,-0.455,90.0,1
MSG045306,CLM200453,2024-09-16 03:25:00,insured,-0.161,78.2,0
MSG045307,CLM200453,2024-09-19 03:49:00,adjuster,-0.707,101.2,1
MSG045308,CLM200453,2024-10-12 14:52:00,claimant,-0.357,136.0,0
MSG045400,CLM200454,2024-09-29 18:51:00,adjuster,-0.243,122.3,0
MSG045401,CLM200454,2024-10-25 08:33:00,claimant,-0.227,198.9,1
MSG045402,CLM200454,2024-09-26 11:09:00,claimant,-0.215,204.9,1
MSG045403,CLM200454,2024-10-20 15:37:00,claimant,-0.326,52.6,1
MSG045404,CLM200454,2024-10-01 21:21:00,claimant,0.052,445.7,0
MSG045500,CLM200455,2024-09-20 22:02:00,insured,-0.382,79.7,0
MSG045600,CLM200456,2024-08-14 08:41:00,attorney,-0.53,185.3,0
MSG045601,CLM200456,2024-08-14 12:37:00,adjuster,0.017,100.0,0
MSG045602,CLM200456,2024-08-09 06:50:00,adjuster,-0.085,7.2,1
MSG045700,CLM200457,2024-09-05 23:55:00,adjuster,0.199,29.2,0
MSG045701,CLM200457,2024-08-25 05:15:00,adjuster,-0.142,14.0,0
MSG045702,CLM200457,2024-08-29 16:51:00,claimant,-0.027,65.0,0
MSG045703,CLM200457,2024-09-21 19:02:00,adjuster,0.259,37.5,0
MSG045800,CLM200458,2024-04-14 00:36:00,claimant,0.008,90.8,0
MSG045900,CLM200459,2024-03-23 23:34:00,adjuster,0.108,90.5,0
MSG045901,CLM200459,2024-04-14 03:35:00,adjuster,-0.205,51.6,0
MSG045902,CLM200459,2024-03-29 13:44:00,claimant,-0.458,70.9,1
MSG045903,CLM200459,2024-04-14 01:05:00,insured,-0.186,128.6,0
MSG045904,CLM200459,2024-04-02 20:59:00,insured,-0.023,111.4,0
MSG045905,CLM200459,2024-03-28 02:14:00,attorney,-0.154,94.3,0
MSG046000,CLM200460,2025-01-10 02:08:00,insured,-0.585,40.3,0
MSG046001,CLM200460,2025-01-03 07:32:00,claimant,-0.005,72.3,0
MSG046002,CLM200460,2024-12-09 20:26:00,insured,-0.159,112.2,0
MSG046003,CLM200460,2025-01-03 19:38:00,adjuster,-0.222,181.3,0
MSG046004,CLM200460,2024-12-20 17:45:00,claimant,-0.62,189.0,0
MSG046005,CLM200460,2025-01-11 00:16:00,adjuster,-0.05,36.3,1
MSG046100,CLM200461,2024-08-14 20:17:00,claimant,-0.226,48.9,0
MSG046200,CLM200462,2024-11-30 16:47:00,adjuster,-0.427,263.6,0
MSG046300,CLM200463,2024-09-22 05:48:00,adjuster,-0.156,276.8,0
MSG046400,CLM200464,2024-06-21 06:07:00,insured,-0.189,37.0,0
MSG046401,CLM200464,2024-07-02 11:00:00,adjuster,0.049,84.4,0
MSG046500,CLM200465,2024-08-17 10:54:00,adjuster,0.316,28.8,0
MSG046501,CLM200465,2024-08-29 04:06:00,insured,-0.09,157.7,0
MSG046600,CLM200466,2024-10-17 15:29:00,claimant,0.28,37.1,0
MSG046601,CLM200466,2024-09-28 11:12:00,adjuster,-0.326,30.7,0
MSG046700,CLM200467,2024-04-05 12:35:00,insured,0.045,200.6,0
MSG046701,CLM200467,2024-03-21 11:03:00,adjuster,0.061,202.2,1
MSG046800,CLM200468,2024-07-24 19:39:00,claimant,0.138,179.9,0
MSG046900,CLM200469,2024-09-24 21:20:00,attorney,0.183,9.5,0
MSG046901,CLM200469,2024-10-15 09:34:00,adjuster,-0.384,275.6,1
MSG046902,CLM200469,2024-10-21 03:33:00,adjuster,-0.367,211.0,1
MSG046903,CLM200469,2024-09-30 04:24:00,insured,0.218,138.7,0
MSG046904,CLM200469,2024-09-25 22:13:00,insured,-0.349,175.1,0
MSG047000,CLM200470,2024-03-13 07:43:00,adjuster,-0.707,21.1,1
MSG047100,CLM200471,2024-02-22 00:23:00,adjuster,-0.084,118.8,1
MSG047101,CLM200471,2024-02-24 04:42:00,attorney,-0.4,39.0,1
MSG047102,CLM200471,2024-02-05 15:41:00,claimant,0.469,140.2,0
MSG047200,CLM200472,2024-04-07 22:21:00,adjuster,-0.004,156.1,0
MSG047201,CLM200472,2024-03-30 13:42:00,attorney,-0.239,140.1,0
MSG047202,CLM200472,2024-04-12 21:32:00,adjuster,0.124,129.7,0
MSG047203,CLM200472,2024-04-05 20:12:00,adjuster,-0.048,29.0,0
MSG047300,CLM200473,2024-09-01 22:53:00,adjuster,-0.18,29.2,0
MSG047301,CLM200473,2024-09-03 07:31:00,claimant,0.128,28.5,0
MSG047400,CLM200474,2024-04-04 18:08:00,attorney,0.313,64.7,0
MSG047500,CLM200475,2024-07-18 23:16:00,adjuster,-0.326,61.5,0
MSG047501,CLM200475,2024-06-30 00:45:00,claimant,-0.339,115.4,0
MSG047502,CLM200475,2024-07-04 16:37:00,adjuster,-0.677,160.6,0
MSG047503,CLM200475,2024-07-10 06:54:00,adjuster,-0.194,267.2,0
MSG047504,CLM200475,2024-07-09 12:37:00,adjuster,-0.495,247.8,0
MSG047505,CLM200475,2024-07-13 14:02:00,claimant,-1.0,70.3,0
MSG047506,CLM200475,2024-06-29 04:07:00,claimant,-0.122,64.0,1
MSG047507,CLM200475,2024-07-17 06:22:00,adjuster,-0.573,45.7,1
MSG047508,CLM200475,2024-06-28 15:12:00,attorney,-0.556,109.2,1
