claim_id,policy_id,claimant_id,loss_date,report_date,state,claim_type,injury_flag,attorney_rep_flag,bodily_injury_flag,liability_decision,reserve_amount,paid_amount,closed_flag,days_to_close,report_lag_days_raw,fnol_id,reporting_channel,description_of_loss,police_report_flag,witness_flag,loss_location,weather_condition,point_of_impact,injury_reported_at_fnol,message_count,avg_sentiment_score,min_sentiment_score,avg_response_latency_minutes,max_response_latency_minutes,escalated_message_count,sender_adjuster,sender_attorney,sender_claimant,sender_insured,message_escalation_rate,claimant_message_share,attorney_message_share,policy_state,vehicle_count,driver_count,prior_claim_count,coverage_limit_bi,coverage_limit_pd,premium_amount,nonstandard_risk_tier,report_lag_days,total_incurred,paid_to_reserve_ratio,coverage_per_driver,exposure_complexity_index,early_injury_signal,high_latency_flag,negative_sentiment_flag
CLM200418,POL100454,CLT500418,2024-02-14,2024-02-16,FL,side_impact_bi,1,0,1,insured_at_fault,6440.14,8151.71,1,97,2,FNOL300418,agent,front end accident with rain conditions,0,0,highway,wind,right_side,1,7,-0.02142857142857143,-0.297,109.67142857142858,224.2,0,3,1,1,2,0.0,0.14285714285714285,0.14285714285714285,FL,1.0,1,0,25000,10000,737.78,tier_1,2,14591.85,1.2657659616095303,25000.0,2.0,1,0,0
CLM200419,POL100717,CLT500419,2024-08-21,2024-08-22,FL,side_impact_bi,0,0,0,comparative_negligence,2012.8,2373.51,0,60,1,FNOL300419,mobile_app,front end accident with rain conditions,0,0,urban_arterial,rain,right_side,0,3,-0.11033333333333334,-0.275,48.93333333333334,68.9,1,0,0,2,1,0.3333333333333333,0.6666666666666666,0.0,FL,1.0,2,0,25000,25000,1083.67,tier_1,1,4386.31,1.1792080683624802,12500.0,4.0,0,0,0
CLM200420,POL100734,CLT500420,2024-08-07,2024-08-13,TX,rear_end_bi,0,0,0,insured_at_fault,1155.27,1822.04,0,71,6,FNOL300420,agent,right side accident with night clear conditions,0,0,urban_arterial,night_clear,front_end,1,2,0.1285,0.046,70.5,97.1,0,2,0,0,0,0.0,0.0,0.0,TX,3.0,3,0,25000,5000,1386.15,tier_1,6,2977.31,1.5771551239104278,8333.333333333334,6.0,1,0,0
CLM200421,POL100850,CLT500421,2024-09-30,2024-10-02,TX,collision_pd,0,0,0,insured_at_fault,1346.69,5406.66,1,43,2,FNOL300421,mobile_app,rear end accident with clear conditions,0,0,intersection,night_clear,rear_end,0,1,0.015,0.015,17.6,17.6,0,1,0,0,0,0.0,0.0,0.0,TX,2.0,3,1,50000,10000,1564.66,tier_2,2,6753.35,4.014776971686134,16666.666666666668,6.5,0,0,0
CLM200422,POL100143,CLT500422,2024-12-22,2024-12-27,unknown,minor_pd,0,0,0,not_at_fault,1517.46,6696.08,1,69,5,FNOL300422,phone,front end accident with night clear conditions,0,0,urban_arterial,wind,left_side,1,1,0.125,0.125,221.5,221.5,0,0,0,0,1,0.0,0.0,0.0,CA,2.0,3,2,50000,50000,2099.19,tier_3,5,8213.54,4.412689626085696,16666.666666666668,8.0,1,1,0
CLM200423,POL100884,CLT500423,2024-04-02,2024-04-05,CA,rear_end_bi,1,0,1,comparative_negligence,3239.7,6880.43,0,126,3,FNOL300423,mobile_app,left side accident with wind conditions,0,1,highway,clear,rear_end,1,5,-0.253,-0.581,77.7,136.9,2,3,1,0,1,0.4,0.0,0.2,CA,2.0,3,1,50000,10000,1452.72,tier_2,3,10120.130000000001,2.123786153038862,16666.666666666668,7.7,1,0,1
CLM200424,POL100395,CLT500424,2024-12-22,2024-12-23,FL,side_impact_bi,0,0,1,comparative_negligence,3099.29,3615.99,0,98,1,FNOL300424,agent,rear end accident with fog conditions,0,0,highway,fog,left_side,1,9,-0.21244444444444444,-0.715,113.0,187.5,2,3,2,4,0,0.2222222222222222,0.4444444444444444,0.2222222222222222,FL,2.0,3,2,50000,25000,2004.93,tier_3,1,6715.28,1.1667156026057581,16666.666666666668,8.666666666666666,1,0,1
CLM200425,POL101048,CLT500425,2024-08-22,2024-08-24,CA,side_impact_bi,0,0,0,under_investigation,646.69,1590.67,1,36,2,FNOL300425,phone,multi point accident with clear conditions,0,1,residential_street,wind,front_end,0,1,0.14,0.14,72.0,72.0,0,0,1,0,0,0.0,0.0,1.0,CA,1.0,2,2,50000,10000,1985.14,tier_4,2,2237.36,2.4597102166416676,25000.0,6.0,0,0,0
CLM200426,POL100947,CLT500426,2024-01-31,2024-02-01,GA,rear_end_bi,1,1,1,insured_at_fault,10766.02,12770.9,0,136,1,FNOL300426,phone,front end accident with wind conditions,0,0,parking_lot,clear,front_end,1,3,-0.036666666666666674,-0.277,253.80000000000004,363.1,1,1,1,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,GA,1.0,2,1,100000,10000,1628.13,tier_4,1,23536.92,1.1862229496136918,50000.0,7.5,1,1,0
CLM200427,POL100890,CLT500427,2024-07-05,2024-07-06,CA,side_impact_bi,0,0,0,comparative_negligence,640.21,1007.19,0,60,1,FNOL300427,agent,multi point accident with fog conditions,0,1,parking_lot,clear,rear_end,0,1,-0.42,-0.42,28.9,28.9,0,1,0,0,0,0.0,0.0,0.0,CA,1.0,1,2,50000,25000,1370.81,tier_2,1,1647.4,1.5732181627903343,50000.0,5.0,0,0,1
CLM200428,POL100568,CLT500428,2024-02-18,2024-02-29,TX,minor_pd,1,1,1,insured_at_fault,5711.05,13279.16,0,138,11,FNOL300428,phone,right side accident with clear conditions,1,0,residential_street,wind,multi_point,1,9,-0.5121111111111111,-0.816,134.76666666666668,379.3,1,2,4,1,2,0.1111111111111111,0.1111111111111111,0.4444444444444444,TX,3.0,4,1,50000,10000,1971.8,tier_2,11,18990.21,2.3251696273014595,12500.0,10.833333333333334,1,0,1
CLM200429,POL101062,CLT500429,2024-12-15,2024-12-17,FL,side_impact_bi,1,0,1,insured_at_fault,838.49,1792.54,0,104,2,FNOL300429,agent,front end accident with wind conditions,0,0,residential_street,clear,rear_end,1,4,-0.2475,-0.465,48.325,81.3,0,2,0,1,1,0.0,0.25,0.0,FL,2.0,3,0,50000,5000,1367.42,tier_2,2,2631.0299999999997,2.1378191749454376,16666.666666666668,5.0,1,0,1
CLM200430,POL100108,CLT500430,2024-10-05,2024-10-06,CA,side_impact_bi,0,0,0,under_investigation,1864.42,2313.99,1,34,1,FNOL300430,phone,right side accident with night clear conditions,1,0,urban_arterial,clear,rear_end,0,3,0.023666666666666666,-0.365,88.33333333333333,147.7,0,1,0,2,0,0.0,0.6666666666666666,0.0,CA,1.0,3,2,15000,5000,1465.49,tier_1,1,4178.41,1.2411312901599423,5000.0,7.0,0,0,0
CLM200431,POL101065,CLT500431,2024-11-26,2024-11-26,TX,rear_end_bi,0,0,0,not_at_fault,772.54,3079.01,1,28,0,FNOL300431,agent,left side accident with fog conditions,0,0,highway,clear,front_end,0,2,-0.0010000000000000009,-0.055,152.4,153.8,0,0,0,2,0,0.0,1.0,0.0,TX,3.0,5,1,15000,25000,2686.93,tier_4,0,3851.55,3.985567090377198,3000.0,9.5,0,0,0
CLM200432,POL100934,CLT500432,2024-08-07,2024-08-09,TX,rear_end_bi,1,0,1,insured_at_fault,2802.09,3067.25,0,88,2,FNOL300432,mobile_app,left side accident with clear conditions,0,1,intersection,clear,right_side,1,8,-0.315875,-0.805,109.7375,235.1,1,4,0,3,1,0.125,0.375,0.0,TX,1.0,2,0,25000,10000,1208.53,tier_4,2,5869.34,1.0946293659375679,12500.0,3.375,1,0,1
CLM200433,POL100397,CLT500433,2024-05-24,2024-05-29,CA,side_impact_bi,0,0,0,insured_at_fault,2800.16,4877.37,1,40,5,FNOL300433,phone,multi point accident with rain conditions,0,0,intersection,rain,right_side,1,2,0.04000000000000001,-0.294,73.9,86.3,0,2,0,0,0,0.0,0.0,0.0,CA,4.0,5,1,15000,50000,2106.95,tier_2,5,7677.53,1.741818324667162,3000.0,10.5,1,0,0
CLM200434,POL100633,CLT500434,2024-06-05,2024-06-07,GA,side_impact_bi,1,0,0,insured_at_fault,1120.56,2209.3,1,65,2,FNOL300434,phone,right side accident with fog conditions,0,0,urban_arterial,clear,front_end,1,4,-0.08475000000000002,-0.542,130.15,202.4,1,3,0,1,0,0.25,0.25,0.0,GA,3.0,3,0,50000,10000,1549.63,tier_2,2,3329.86,1.9716034839722998,16666.666666666668,6.75,1,0,0
CLM200435,POL100732,CLT500435,2024-12-11,2024-12-15,NV,rear_end_bi,0,0,0,not_at_fault,1676.3,2246.62,0,60,4,FNOL300435,phone,multi point accident with fog conditions,1,1,intersection,rain,front_end,1,3,-0.159,-0.431,52.333333333333336,92.3,0,2,0,0,0,0.0,0.0,0.0,NV,2.0,4,0,50000,10000,1209.5,tier_1,4,3922.92,1.3402254966294815,12500.0,6.0,1,0,0
CLM200436,POL100234,CLT500436,2024-02-25,2024-02-28,GA,collision_pd,0,0,0,insured_at_fault,597.92,291.93,1,66,3,FNOL300436,web_portal,multi point accident with fog conditions,0,0,intersection,night_clear,front_end,0,2,-0.11399999999999999,-0.366,94.75,150.8,1,0,0,1,1,0.5,0.5,0.0,GA,1.0,3,1,50000,25000,1826.15,tier_4,3,889.8499999999999,0.4882425742574258,16666.666666666668,7.0,0,0,0
CLM200437,POL100657,CLT500437,2024-11-18,2024-11-19,CA,minor_pd,0,0,1,under_investigation,1570.72,1235.2,1,99,1,FNOL300437,phone,multi point accident with rain conditions,1,0,intersection,rain,rear_end,1,7,-0.06285714285714285,-0.537,116.37142857142858,254.4,0,2,1,1,3,0.0,0.14285714285714285,0.14285714285714285,CA,1.0,1,0,15000,10000,889.06,tier_2,1,2805.92,0.7863909544667413,15000.0,2.0,1,0,0
CLM200438,POL100750,CLT500438,2024-06-03,2024-06-03,AZ,collision_pd,0,0,0,insured_at_fault,119.02,177.09,1,16,0,FNOL300438,phone,left side accident with wind conditions,0,1,intersection,rain,rear_end,0,1,-0.3,-0.3,89.1,89.1,0,1,0,0,0,0.0,0.0,0.0,AZ,2.0,4,0,15000,25000,1662.63,tier_2,0,296.11,1.4879011930767938,3750.0,6.0,0,0,1
CLM200439,POL100587,CLT500439,2024-08-03,2024-08-04,CA,mixed_injury,1,1,1,insured_at_fault,11420.42,14325.86,0,132,1,FNOL300439,mobile_app,left side accident with clear conditions,1,0,intersection,clear,front_end,1,9,-0.56,-1.0,184.92222222222222,296.6,4,2,2,2,2,0.4444444444444444,0.2222222222222222,0.2222222222222222,CA,1.0,3,1,50000,5000,1224.52,tier_2,1,25746.28,1.2544074561180762,16666.666666666668,8.833333333333334,1,1,1
CLM200440,POL101032,CLT500440,2024-08-31,2024-09-03,GA,side_impact_bi,0,0,0,under_investigation,666.58,1244.8,1,24,3,FNOL300440,agent,multi point accident with night clear conditions,1,0,urban_arterial,rain,left_side,0,1,0.287,0.287,62.3,62.3,0,1,0,0,0,0.0,0.0,0.0,GA,1.0,1,0,25000,10000,1165.74,tier_3,3,1911.38,1.8674427675597827,25000.0,2.0,0,0,0
CLM200441,POL100953,CLT500441,2024-01-30,2024-02-02,FL,collision_pd,0,0,0,under_investigation,372.62,2295.07,0,60,3,FNOL300441,phone,multi point accident with fog conditions,0,0,highway,rain,left_side,0,5,-0.26280000000000003,-0.677,87.72,178.7,2,1,0,4,0,0.4,0.8,0.0,FL,1.0,2,0,15000,10000,1026.94,tier_2,3,2667.69,6.159277548172401,7500.0,4.2,0,0,1
CLM200442,POL100491,CLT500442,2024-02-24,2024-02-25,CA,minor_pd,0,0,1,insured_at_fault,186.9,501.38,1,93,1,FNOL300442,web_portal,front end accident with night clear conditions,0,0,intersection,night_clear,multi_point,0,3,-0.21466666666666664,-0.581,62.96666666666667,118.4,2,2,1,0,0,0.6666666666666666,0.0,0.3333333333333333,CA,2.0,2,1,50000,5000,1712.83,tier_3,1,688.28,2.6826110219368644,25000.0,7.5,0,0,1
CLM200443,POL100912,CLT500443,2024-02-28,2024-02-29,CA,rear_end_bi,0,0,0,comparative_negligence,2066.76,3343.0,1,54,1,FNOL300443,agent,right side accident with clear conditions,0,0,residential_street,night_clear,front_end,0,2,-0.10149999999999999,-0.373,33.3,59.9,1,1,0,1,0,0.5,0.5,0.0,CA,1.0,1,2,15000,10000,1939.89,tier_4,1,5409.76,1.6175075964311287,15000.0,6.5,0,0,0
CLM200444,POL100169,CLT500444,2024-10-11,2024-10-12,TX,mixed_injury,0,0,1,under_investigation,780.61,853.67,1,123,1,FNOL300444,mobile_app,left side accident with wind conditions,0,0,parking_lot,rain,left_side,1,5,-0.05199999999999999,-0.313,148.38,223.5,0,0,1,1,3,0.0,0.2,0.2,TX,3.0,4,3,25000,25000,3134.82,tier_4,1,1634.28,1.0935934717720757,6250.0,11.5,1,0,0
CLM200445,POL100945,CLT500445,2024-01-29,2024-02-06,CA,mixed_injury,0,1,1,not_at_fault,1887.61,3933.95,0,119,8,FNOL300445,agent,rear end accident with night clear conditions,0,0,highway,clear,multi_point,1,12,-0.23558333333333334,-0.613,213.16666666666666,674.2,2,3,1,5,3,0.16666666666666666,0.4166666666666667,0.08333333333333333,CA,1.0,3,1,15000,5000,1276.32,tier_2,8,5821.5599999999995,2.0840904636021214,5000.0,8.0,1,1,1
CLM200446,POL100794,CLT500446,2024-08-10,2024-08-13,CA,minor_pd,0,0,0,comparative_negligence,720.33,1053.99,1,37,3,FNOL300446,mobile_app,rear end accident with night clear conditions,0,0,urban_arterial,fog,rear_end,0,3,0.007666666666666673,-0.282,58.4,108.7,0,2,0,0,1,0.0,0.0,0.0,CA,3.0,3,0,15000,5000,1332.18,tier_1,3,1774.3200000000002,1.4632043646661945,5000.0,6.0,0,0,0
CLM200447,POL100633,CLT500447,2024-02-09,2024-02-12,GA,side_impact_bi,0,0,0,not_at_fault,1479.03,1592.06,1,23,3,FNOL300447,web_portal,rear end accident with fog conditions,0,0,intersection,night_clear,front_end,0,1,0.089,0.089,26.0,26.0,0,0,0,1,0,0.0,1.0,0.0,GA,3.0,3,0,50000,10000,1549.63,tier_2,3,3071.09,1.0764217088226744,16666.666666666668,6.0,0,0,0
CLM200448,POL100028,CLT500448,2024-10-07,2024-10-07,TX,mixed_injury,0,0,0,under_investigation,2288.45,2564.45,0,75,0,FNOL300448,agent,front end accident with rain conditions,1,0,highway,night_clear,right_side,1,4,0.20325000000000001,0.055,55.275,83.3,0,3,1,0,0,0.0,0.0,0.25,TX,4.0,5,1,15000,10000,2064.29,tier_1,0,4852.9,1.1206056501125217,3000.0,10.5,1,0,0
CLM200449,POL100338,CLT500449,2024-12-22,2024-12-22,CA,minor_pd,0,0,0,comparative_negligence,1058.71,1186.37,1,28,0,FNOL300449,phone,multi point accident with night clear conditions,0,0,residential_street,night_clear,left_side,0,2,-0.1295,-0.181,164.10000000000002,283.1,0,0,0,2,0,0.0,1.0,0.0,CA,3.0,4,2,25000,10000,1848.35,tier_1,0,2245.08,1.120580706709108,6250.0,10.0,0,0,0
CLM200450,POL100499,CLT500450,2024-05-31,2024-05-31,CA,minor_pd,0,0,0,insured_at_fault,612.81,967.87,1,12,0,FNOL300450,mobile_app,front end accident with wind conditions,0,0,highway,clear,multi_point,0,1,0.21,0.21,61.0,61.0,0,1,0,0,0,0.0,0.0,0.0,CA,3.0,5,0,15000,10000,2033.02,tier_3,0,1580.6799999999998,1.5793965503173906,3000.0,8.0,0,0,0
CLM200451,POL100510,CLT500451,2024-03-18,2024-03-18,unknown,collision_pd,1,0,0,comparative_negligence,1134.1,1321.99,1,76,0,FNOL300451,mobile_app,multi point accident with night clear conditions,0,0,intersection,night_clear,left_side,0,1,-0.069,-0.069,67.5,67.5,0,0,0,1,0,0.0,1.0,0.0,FL,1.0,2,2,50000,10000,1419.1,tier_1,0,2456.09,1.1656732210563443,25000.0,6.0,1,0,0
CLM200452,POL100216,CLT500452,2024-06-11,2024-06-13,NV,mixed_injury,0,0,0,not_at_fault,1942.2,2610.96,1,29,2,FNOL300452,phone,left side accident with rain conditions,0,0,highway,clear,multi_point,0,3,0.17166666666666666,-0.326,116.53333333333335,134.3,0,1,0,1,1,0.0,0.3333333333333333,0.0,NV,1.0,1,0,25000,25000,1025.41,tier_1,2,4553.16,1.344331170837195,25000.0,2.0,0,0,0
CLM200453,POL100444,CLT500453,2024-09-09,2024-09-12,FL,minor_pd,0,1,1,comparative_negligence,6307.83,7446.45,0,106,3,FNOL300453,mobile_app,left side accident with fog conditions,1,1,intersection,clear,rear_end,0,9,-0.3618888888888889,-0.707,168.83333333333334,460.8,4,5,0,3,1,0.4444444444444444,0.3333333333333333,0.0,FL,2.0,3,1,15000,5000,1674.77,tier_2,3,13754.279999999999,1.1805089864501739,5000.0,9.833333333333334,0,0,1
CLM200454,POL100875,CLT500454,2024-09-22,2024-09-24,TX,rear_end_bi,1,1,0,insured_at_fault,4031.52,6073.21,1,53,2,FNOL300454,web_portal,front end accident with rain conditions,0,0,highway,fog,right_side,1,5,-0.1918,-0.326,204.88000000000002,445.7,3,1,0,4,0,0.6,0.8,0.0,TX,4.0,5,0,15000,10000,2714.68,tier_4,2,10104.73,1.506431817279835,3000.0,12.8,1,1,0
CLM200455,POL100166,CLT500455,2024-08-20,2024-08-24,CA,mixed_injury,1,0,0,not_at_fault,1385.71,4200.86,0,60,4,FNOL300455,phone,right side accident with fog conditions,1,0,intersection,clear,rear_end,0,1,-0.382,-0.382,79.7,79.7,0,0,0,0,1,0.0,0.0,0.0,CA,2.0,3,5,15000,25000,3214.87,tier_4,4,5586.57,3.031557829560297,5000.0,12.5,1,0,1
CLM200456,POL100090,CLT500456,2024-07-31,2024-07-31,CA,minor_pd,0,0,0,insured_at_fault,1624.61,1954.94,0,60,0,FNOL300456,phone,left side accident with night clear conditions,0,0,highway,clear,rear_end,1,3,-0.19933333333333336,-0.53,97.5,185.3,1,2,1,0,0,0.3333333333333333,0.0,0.3333333333333333,CA,1.0,1,0,25000,50000,797.32,tier_1,0,3579.55,1.203328798911739,25000.0,3.0,1,0,0
CLM200457,POL100713,CLT500457,2024-08-18,2024-08-18,AZ,mixed_injury,0,0,0,under_investigation,1015.98,1324.66,1,21,0,FNOL300457,phone,front end accident with night clear conditions,0,0,intersection,clear,rear_end,0,4,0.07225000000000001,-0.142,36.425,65.0,0,3,0,1,0,0.0,0.25,0.0,AZ,2.0,2,1,15000,10000,1858.17,tier_4,0,2340.6400000000003,1.303824878442489,7500.0,5.5,0,0,0
CLM200458,POL100038,CLT500458,2024-03-20,2024-03-27,GA,collision_pd,0,0,0,insured_at_fault,1588.97,2111.22,1,48,7,FNOL300458,phone,right side accident with fog conditions,0,0,residential_street,clear,left_side,0,1,0.008,0.008,90.8,90.8,0,0,0,1,0,0.0,1.0,0.0,GA,1.0,3,1,25000,5000,1433.56,tier_2,7,3700.1899999999996,1.3286720328262962,8333.333333333334,5.5,0,0,0
CLM200459,POL100172,CLT500459,2024-03-16,2024-03-16,CA,side_impact_bi,1,0,1,not_at_fault,12054.21,29517.75,0,95,0,FNOL300459,mobile_app,right side accident with clear conditions,0,0,urban_arterial,clear,rear_end,1,6,-0.153,-0.458,91.21666666666665,128.6,1,2,1,1,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,CA,1.0,3,0,25000,10000,1017.04,tier_2,0,41571.96,2.448750270652328,8333.333333333334,4.5,1,0,0
CLM200460,POL100652,CLT500460,2024-12-05,2024-12-08,AZ,minor_pd,0,1,0,comparative_negligence,1029.62,1324.34,0,101,3,FNOL300460,phone,right side accident with fog conditions,0,0,highway,rain,rear_end,0,6,-0.2735,-0.62,105.23333333333333,189.0,1,2,0,2,2,0.16666666666666666,0.3333333333333333,0.0,AZ,2.0,4,1,25000,5000,1998.51,tier_3,3,2353.96,1.2862415259998836,6250.0,10.0,0,0,1
CLM200461,POL100753,CLT500461,2024-07-30,2024-08-03,NV,collision_pd,0,0,0,insured_at_fault,1287.16,5075.67,1,54,4,FNOL300461,phone,left side accident with fog conditions,0,0,parking_lot,clear,left_side,0,1,-0.226,-0.226,48.9,48.9,0,0,0,1,0,0.0,1.0,0.0,NV,1.0,3,2,100000,10000,1918.07,tier_3,4,6362.83,3.9433093010969884,33333.333333333336,7.0,0,0,1
CLM200462,POL100475,CLT500462,2024-11-10,2024-11-11,GA,minor_pd,0,0,0,comparative_negligence,1285.63,6425.21,0,60,1,FNOL300462,phone,right side accident with wind conditions,0,0,parking_lot,rain,front_end,0,1,-0.427,-0.427,263.6,263.6,0,1,0,0,0,0.0,0.0,0.0,GA,2.0,2,0,50000,25000,1103.9,tier_2,1,7710.84,4.997713183419801,25000.0,4.0,0,1,1
CLM200463,POL100455,CLT500463,2024-08-16,2024-08-18,NV,minor_pd,0,0,0,insured_at_fault,1467.47,2180.03,1,38,2,FNOL300463,agent,front end accident with rain conditions,0,1,highway,rain,front_end,0,1,-0.156,-0.156,276.8,276.8,0,1,0,0,0,0.0,0.0,0.0,NV,2.0,2,1,25000,10000,1421.08,tier_2,2,3647.5,1.4855704034835466,12500.0,5.5,0,1,0
CLM200464,POL100828,CLT500464,2024-06-15,2024-06-17,GA,rear_end_bi,0,0,0,not_at_fault,142.04,150.0,1,56,2,FNOL300464,agent,multi point accident with fog conditions,0,1,urban_arterial,clear,front_end,0,2,-0.07,-0.189,60.7,84.4,0,1,0,0,1,0.0,0.0,0.0,GA,3.0,4,0,25000,10000,2247.1,tier_4,2,292.03999999999996,1.0560405519571952,6250.0,7.0,0,0,0
CLM200465,POL100894,CLT500465,2024-07-27,2024-07-28,FL,minor_pd,0,0,0,not_at_fault,626.21,778.97,1,69,1,FNOL300465,phone,left side accident with wind conditions,1,0,intersection,night_clear,right_side,0,2,0.113,-0.09,93.25,157.7,0,1,0,0,1,0.0,0.0,0.0,FL,1.0,3,1,50000,25000,1638.77,tier_3,1,1405.18,1.2439437249484997,16666.666666666668,5.5,0,0,0
CLM200466,POL101024,CLT500466,2024-09-09,2024-09-11,AZ,collision_pd,0,0,1,insured_at_fault,5402.62,6300.21,1,80,2,FNOL300466,phone,front end accident with fog conditions,1,0,parking_lot,clear,right_side,1,2,-0.022999999999999993,-0.326,33.9,37.1,0,1,0,1,0,0.0,0.5,0.0,AZ,2.0,2,2,15000,25000,1913.05,tier_3,2,11702.83,1.1661397618192655,7500.0,7.0,1,0,0
CLM200467,POL100386,CLT500467,2024-03-08,2024-03-10,FL,minor_pd,1,0,1,comparative_negligence,2451.37,6233.99,0,120,2,FNOL300467,phone,left side accident with night clear conditions,0,0,parking_lot,night_clear,front_end,1,2,0.053,0.045,201.39999999999998,202.2,1,1,0,0,1,0.5,0.0,0.0,FL,2.0,3,2,50000,5000,2008.7,tier_3,2,8685.36,2.5430636745982858,16666.666666666668,9.5,1,1,0
CLM200468,POL100347,CLT500468,2024-06-17,2024-06-18,CA,minor_pd,0,0,0,under_investigation,791.87,3085.52,1,33,1,FNOL300468,phone,multi point accident with rain conditions,0,0,residential_street,night_clear,right_side,0,1,0.138,0.138,179.9,179.9,0,0,0,1,0,0.0,1.0,0.0,CA,1.0,1,0,25000,5000,851.86,tier_2,1,3877.39,3.8964981625771906,25000.0,2.0,0,0,0
CLM200469,POL100189,CLT500469,2024-09-20,2024-09-22,TX,side_impact_bi,0,0,1,insured_at_fault,11425.47,13550.23,0,71,2,FNOL300469,web_portal,multi point accident with wind conditions,0,0,highway,night_clear,right_side,1,5,-0.13979999999999998,-0.384,161.98,275.6,2,2,1,0,2,0.4,0.0,0.2,TX,2.0,4,0,15000,25000,1530.0,tier_2,2,24975.699999999997,1.1859669667856114,3750.0,7.2,1,0,0
CLM200470,POL100504,CLT500470,2024-02-01,2024-02-05,CA,side_impact_bi,0,0,0,under_investigation,972.42,2305.4,0,60,4,FNOL300470,mobile_app,front end accident with fog conditions,1,0,highway,rain,front_end,0,1,-0.707,-0.707,21.1,21.1,1,1,0,0,0,1.0,0.0,0.0,CA,2.0,3,2,15000,50000,2063.03,tier_3,4,3277.82,2.3707862857612967,5000.0,11.0,0,0,1
CLM200471,POL100823,CLT500471,2024-01-27,2024-01-27,TX,rear_end_bi,1,0,0,insured_at_fault,1005.85,2734.8,1,60,0,FNOL300471,mobile_app,multi point accident with fog conditions,0,0,urban_arterial,wind,rear_end,0,3,-0.005000000000000023,-0.4,99.33333333333333,140.2,2,1,1,1,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,TX,1.0,2,1,15000,50000,1254.05,tier_3,0,3740.65,2.7188944673659097,7500.0,6.5,1,0,0
CLM200472,POL100928,CLT500472,2024-02-28,2024-03-05,GA,rear_end_bi,1,0,1,insured_at_fault,3869.74,4661.29,1,138,6,FNOL300472,agent,front end accident with fog conditions,0,0,intersection,clear,rear_end,1,4,-0.041749999999999995,-0.239,113.725,156.1,0,3,1,0,0,0.0,0.0,0.25,GA,1.0,3,1,50000,10000,1611.61,tier_3,6,8531.029999999999,1.2045486260058815,16666.666666666668,5.5,1,0,0
CLM200473,POL100933,CLT500473,2024-08-03,2024-08-05,FL,minor_pd,0,0,0,comparative_negligence,1357.42,1581.42,0,60,2,FNOL300473,agent,rear end accident with fog conditions,0,1,highway,night_clear,left_side,0,2,-0.025999999999999995,-0.18,28.85,29.2,0,1,0,1,0,0.0,0.5,0.0,FL,2.0,3,0,15000,50000,1722.05,tier_3,2,2938.84,1.1650189329757923,5000.0,5.0,0,0,0
CLM200474,POL100133,CLT500474,2024-03-28,2024-03-31,FL,rear_end_bi,0,0,0,insured_at_fault,574.95,992.08,1,41,3,FNOL300474,phone,front end accident with fog conditions,1,0,residential_street,clear,multi_point,1,1,0.313,0.313,64.7,64.7,0,0,1,0,0,0.0,0.0,1.0,FL,1.0,3,1,25000,25000,1425.15,tier_2,3,1567.0300000000002,1.7255065657883293,8333.333333333334,5.5,1,0,0
CLM200475,POL100057,CLT500475,2024-06-08,2024-06-16,CA,rear_end_bi,1,1,1,under_investigation,3724.29,8808.68,0,118,8,FNOL300475,mobile_app,front end accident with fog conditions,1,0,highway,rain,rear_end,1,12,-0.3718333333333333,-1.0,118.68333333333334,267.2,4,5,1,5,1,0.3333333333333333,0.4166666666666667,0.08333333333333333,CA,1.0,1,4,25000,5000,2081.64,tier_3,8,12532.970000000001,2.365197124821107,25000.0,11.0,1,0,1
CLM200476,POL100684,CLT500476,2024-02-18,2024-02-20,CA,rear_end_bi,0,1,1,not_at_fault,1773.02,3741.18,0,146,2,FNOL300476,mobile_app,front end accident with night clear conditions,0,0,highway,rain,front_end,1,3,-0.673,-0.89,177.63333333333333,323.2,1,1,0,2,0,0.3333333333333333,0.6666666666666666,0.0,CA,1.0,3,1,25000,5000,1577.4,tier_3,2,5514.2,2.1100608002165795,8333.333333333334,8.5,1,0,1
CLM200477,POL100671,CLT500477,2024-04-01,2024-04-02,FL,minor_pd,0,0,0,not_at_fault,604.52,1790.75,0,60,1,FNOL300477,web_portal,front end accident with wind conditions,0,1,parking_lot,wind,rear_end,0,2,-0.10450000000000001,-0.272,65.75,66.6,0,2,0,0,0,0.0,0.0,0.0,FL,1.0,2,1,25000,50000,1346.66,tier_3,1,2395.27,2.9622675841990342,12500.0,4.5,0,0,0
CLM200478,POL100172,CLT500478,2024-01-07,2024-01-09,CA,minor_pd,0,1,0,not_at_fault,1204.37,6536.33,0,60,2,FNOL300478,phone,front end accident with fog conditions,0,1,parking_lot,wind,front_end,0,7,-0.29085714285714287,-0.848,103.39999999999999,236.1,0,5,1,0,1,0.0,0.0,0.14285714285714285,CA,1.0,3,0,25000,10000,1017.04,tier_2,2,7740.7,5.427177694562303,8333.333333333334,6.0,0,0,1
