fnol_id,claim_id,reporting_channel,description_of_loss,police_report_flag,witness_flag,loss_location,weather_condition,point_of_impact,injury_reported_at_fnol
FNOL301409,CLM201409,web_portal,right side accident with rain conditions,1,0.0,urban_arterial,clear,multi_point,1
FNOL301410,CLM201410,web_portal,front end accident with wind conditions,0,0.0,intersection,night_clear,right_side,0
FNOL301411,CLM201411,mobile_app,left side accident with rain conditions,1,0.0,intersection,clear,rear_end,0
FNOL301412,CLM201412,agent,rear end accident with night clear conditions,1,0.0,urban_arterial,rain,front_end,0
FNOL301413,CLM201413,phone,front end accident with fog conditions,1,1.0,urban_arterial,night_clear,multi_point,1
FNOL301414,CLM201414,phone,rear end accident with night clear conditions,0,0.0,highway,clear,rear_end,0
FNOL301415,CLM201415,mobile_app,right side accident with rain conditions,1,0.0,urban_arterial,rain,rear_end,1
FNOL301416,CLM201416,agent,multi point accident with night clear conditions,0,1.0,highway,fog,right_side,0
FNOL301417,CLM201417,agent,front end accident with rain conditions,0,0.0,intersection,night_clear,right_side,0
FNOL301418,CLM201418,agent,multi point accident with wind conditions,0,1.0,intersection,rain,rear_end,0
FNOL301419,CLM201419,web_portal,left side accident with clear conditions,0,0.0,residential_street,rain,rear_end,0
FNOL301420,CLM201420,phone,multi point accident with rain conditions,0,0.0,highway,clear,right_side,1
FNOL301421,CLM201421,phone,front end accident with fog conditions,0,0.0,residential_street,clear,rear_end,0
FNOL301422,CLM201422,mobile_app,multi point accident with fog conditions,0,0.0,intersection,clear,rear_end,0
FNOL301423,CLM201423,web_portal,rear end accident with clear conditions,0,0.0,intersection,rain,multi_point,0
FNOL301424,CLM201424,mobile_app,front end accident with clear conditions,1,0.0,intersection,rain,right_side,0
FNOL301425,CLM201425,phone,front end accident with night clear conditions,0,0.0,parking_lot,clear,front_end,0
FNOL301426,CLM201426,mobile_app,rear end accident with rain conditions,0,0.0,residential_street,clear,left_side,1
FNOL301427,CLM201427,agent,multi point accident with wind conditions,1,1.0,urban_arterial,clear,front_end,0
FNOL301428,CLM201428,phone,front end accident with clear conditions,0,0.0,intersection,night_clear,rear_end,0
FNOL301429,CLM201429,web_portal,left side accident with rain conditions,0,0.0,parking_lot,clear,multi_point,0
FNOL301430,CLM201430,phone,rear end accident with clear conditions,0,0.0,parking_lot,rain,front_end,0
FNOL301431,CLM201431,mobile_app,right side accident with fog conditions,1,1.0,parking_lot,wind,left_side,1
FNOL301432,CLM201432,web_portal,rear end accident with fog conditions,0,,highway,night_clear,front_end,0
FNOL301433,CLM201433,phone,front end accident with fog conditions,1,0.0,highway,fog,front_end,0
FNOL301434,CLM201434,web_portal,multi point accident with wind conditions,1,1.0,intersection,clear,rear_end,1
FNOL301435,CLM201435,web_portal,multi point accident with wind conditions,0,0.0,highway,clear,front_end,0
FNOL301436,CLM201436,phone,rear end accident with rain conditions,1,0.0,urban_arterial,clear,left_side,1
FNOL301437,CLM201437,agent,right side accident with fog conditions,0,0.0,parking_lot,wind,right_side,0
FNOL301438,CLM201438,agent,right side accident with clear conditions,1,0.0,highway,clear,right_side,1
FNOL301439,CLM201439,mobile_app,multi point accident with wind conditions,0,0.0,parking_lot,clear,rear_end,1
FNOL301440,CLM201440,phone,front end accident with rain conditions,0,0.0,residential_street,clear,front_end,0
FNOL301441,CLM201441,mobile_app,front end accident with clear conditions,1,0.0,parking_lot,rain,front_end,1
FNOL301442,CLM201442,phone,front end accident with night clear conditions,0,0.0,intersection,clear,left_side,0
FNOL301443,CLM201443,phone,left side accident with fog conditions,1,0.0,highway,clear,multi_point,0
FNOL301444,CLM201444,web_portal,right side accident with clear conditions,0,0.0,intersection,clear,right_side,1
FNOL301445,CLM201445,agent,rear end accident with clear conditions,0,0.0,parking_lot,rain,rear_end,0
FNOL301446,CLM201446,phone,rear end accident with rain conditions,1,0.0,intersection,clear,right_side,1
FNOL301447,CLM201447,web_portal,rear end accident with night clear conditions,0,0.0,intersection,rain,rear_end,0
FNOL301448,CLM201448,web_portal,front end accident with clear conditions,1,0.0,urban_arterial,fog,rear_end,0
FNOL301449,CLM201449,web_portal,left side accident with fog conditions,0,0.0,residential_street,rain,rear_end,0
FNOL301450,CLM201450,agent,front end accident with rain conditions,0,0.0,urban_arterial,clear,front_end,0
FNOL301451,CLM201451,phone,multi point accident with wind conditions,0,0.0,parking_lot,rain,front_end,0
FNOL301452,CLM201452,mobile_app,right side accident with fog conditions,0,1.0,urban_arterial,rain,front_end,0
FNOL301453,CLM201453,phone,rear end accident with fog conditions,0,0.0,urban_arterial,clear,left_side,0
FNOL301454,CLM201454,phone,multi point accident with night clear conditions,0,0.0,intersection,clear,rear_end,0
FNOL301455,CLM201455,mobile_app,right side accident with clear conditions,0,1.0,intersection,night_clear,front_end,0
FNOL301456,CLM201456,phone,multi point accident with rain conditions,1,0.0,parking_lot,clear,rear_end,0
FNOL301457,CLM201457,phone,right side accident with clear conditions,0,0.0,residential_street,rain,rear_end,1
FNOL301458,CLM201458,phone,right side accident with rain conditions,0,1.0,intersection,clear,front_end,1
FNOL301459,CLM201459,phone,left side accident with rain conditions,1,0.0,intersection,fog,rear_end,1
FNOL301460,CLM201460,phone,right side accident with night clear conditions,1,1.0,urban_arterial,clear,front_end,0
FNOL301461,CLM201461,phone,right side accident with wind conditions,1,0.0,urban_arterial,wind,right_side,0
FNOL301462,CLM201462,phone,multi point accident with rain conditions,0,0.0,intersection,clear,rear_end,0
FNOL301463,CLM201463,web_portal,left side accident with wind conditions,1,0.0,urban_arterial,clear,right_side,1
FNOL301464,CLM201464,web_portal,right side accident with night clear conditions,0,0.0,parking_lot,wind,rear_end,0
FNOL301465,CLM201465,agent,multi point accident with clear conditions,0,0.0,residential_street,clear,right_side,0
FNOL301466,CLM201466,agent,right side accident with fog conditions,0,0.0,residential_street,clear,rear_end,1
FNOL301467,CLM201467,agent,right side accident with fog conditions,0,1.0,urban_arterial,wind,multi_point,0
FNOL301468,CLM201468,web_portal,rear end accident with night clear conditions,0,0.0,parking_lot,night_clear,rear_end,1
FNOL301469,CLM201469,phone,multi point accident with rain conditions,0,0.0,residential_street,clear,multi_point,0
FNOL301470,CLM201470,phone,multi point accident with wind conditions,0,0.0,intersection,rain,rear_end,0
FNOL301471,CLM201471,agent,front end accident with fog conditions,0,0.0,residential_street,clear,right_side,0
FNOL301472,CLM201472,agent,multi point accident with rain conditions,0,0.0,intersection,rain,rear_end,1
FNOL301473,CLM201473,mobile_app,multi point accident with rain conditions,1,0.0,urban_arterial,wind,rear_end,0
FNOL301474,CLM201474,mobile_app,front end accident with night clear conditions,1,0.0,urban_arterial,rain,rear_end,0
FNOL301475,CLM201475,phone,multi point accident with night clear conditions,1,0.0,intersection,clear,rear_end,0
FNOL301476,CLM201476,phone,left side accident with rain conditions,0,0.0,urban_arterial,clear,front_end,0
FNOL301477,CLM201477,mobile_app,rear end accident with fog conditions,0,0.0,urban_arterial,rain,left_side,1
FNOL301478,CLM201478,phone,rear end accident with clear conditions,0,0.0,urban_arterial,fog,front_end,0
FNOL301479,CLM201479,mobile_app,left side accident with fog conditions,0,0.0,parking_lot,rain,left_side,0
FNOL301480,CLM201480,agent,left side accident with night clear conditions,1,1.0,intersection,clear,rear_end,0
FNOL301481,CLM201481,agent,multi point accident with wind conditions,0,0.0,intersection,clear,left_side,0
FNOL301482,CLM201482,agent,left side accident with fog conditions,0,0.0,urban_arterial,wind,right_side,0
FNOL301483,CLM201483,phone,front end accident with wind conditions,1,1.0,highway,clear,rear_end,1
FNOL301484,CLM201484,phone,front end accident with fog conditions,0,0.0,highway,night_clear,right_side,0
FNOL301485,CLM201485,web_portal,left side accident with fog conditions,0,0.0,intersection,rain,rear_end,0
FNOL301486,CLM201486,mobile_app,front end accident with clear conditions,1,0.0,residential_street,wind,front_end,0
FNOL301487,CLM201487,agent,right side accident with clear conditions,0,0.0,highway,clear,right_side,0
FNOL301488,CLM201488,phone,rear end accident with fog conditions,1,0.0,highway,clear,left_side,1
FNOL301489,CLM201489,phone,multi point accident with clear conditions,0,0.0,highway,night_clear,front_end,0
FNOL301490,CLM201490,phone,front end accident with clear conditions,0,0.0,parking_lot,rain,rear_end,1
FNOL301491,CLM201491,mobile_app,rear end accident with rain conditions,0,1.0,residential_street,clear,left_side,1
FNOL301492,CLM201492,phone,multi point accident with fog conditions,0,1.0,parking_lot,night_clear,front_end,0
FNOL301493,CLM201493,phone,front end accident with wind conditions,0,0.0,residential_street,clear,multi_point,0
FNOL301494,CLM201494,phone,right side accident with night clear conditions,0,0.0,urban_arterial,fog,right_side,0
FNOL301495,CLM201495,phone,front end accident with wind conditions,0,0.0,parking_lot,clear,rear_end,1
FNOL301496,CLM201496,web_portal,multi point accident with night clear conditions,0,0.0,parking_lot,night_clear,front_end,0
FNOL301497,CLM201497,phone,rear end accident with rain conditions,0,0.0,urban_arterial,night_clear,left_side,0
FNOL301498,CLM201498,agent,left side accident with wind conditions,0,0.0,parking_lot,clear,left_side,0
FNOL301499,CLM201499,web_portal,rear end accident with clear conditions,0,1.0,intersection,clear,rear_end,0
